분석기간,분석유형,기준년월,기초지자체,중분류,소비액(천원),전년도 지출액,대분류,대분류 지출액 비율,중분류 지출액 비율,행정동명,비율(%),지역명
202201-202212,관광소비 추이,202201.0,수원시 팔달구,골프장,247666.0,112407.0,,,,,,
202201-202212,관광소비 추이,202201.0,수원시 팔달구,기타레저,984366.0,579001.0,,,,,,
202201-202212,관광소비 추이,202201.0,수원시 팔달구,문화서비스,225917.0,96128.0,,,,,,
202201-202212,관광소비 추이,202201.0,수원시 팔달구,육상운송,3766695.0,3064754.0,,,,,,
202201-202212,관광소비 추이,202201.0,수원시 팔달구,의료관광,1036649.0,752933.0,,,,,,
202201-202212,관광소비 추이,202201.0,수원시 팔달구,뷰티,2362351.0,2277398.0,,,,,,
202201-202212,관광소비 추이,202201.0,수원시 팔달구,일반외식업,27306547.0,19021324.0,,,,,,
202201-202212,관광소비 추이,202201.0,수원시 팔달구,제과음료업,4628271.0,2845055.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,호텔,857318.0,518799.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,캠핑장/펜션,15432.0,21316.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,기타숙박,677751.0,775070.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,여행업,48059.0,18184.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,렌터카,125409.0,56070.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,대형쇼핑몰,32210418.0,36327961.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,레저용품쇼핑,446540.0,578721.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,기타관광쇼핑,10329578.0,11938609.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,관광유원시설,33031.0,51641.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,골프장,563392.0,427744.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,기타레저,799568.0,884937.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,문화서비스,124393.0,148734.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,육상운송,3143566.0,3073495.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,의료관광,929670.0,799250.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,뷰티,2025369.0,2150804.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,일반외식업,21361957.0,21829784.0,,,,,,
202201-202212,관광소비 추이,202202.0,수원시 팔달구,제과음료업,3748297.0,3713259.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,호텔,827054.0,693438.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,캠핑장/펜션,19947.0,23462.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,기타숙박,848405.0,850905.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,여행업,36548.0,24256.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,렌터카,176068.0,219097.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,대형쇼핑몰,35483685.0,40654883.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,레저용품쇼핑,641035.0,754243.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,기타관광쇼핑,12184326.0,11932059.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,관광유원시설,33044.0,23683.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,골프장,921871.0,836812.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,기타레저,993676.0,1023052.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,문화서비스,132245.0,149884.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,육상운송,3840484.0,3393009.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,의료관광,1204794.0,1037291.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,뷰티,2250443.0,2233641.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,일반외식업,27242485.0,25699410.0,,,,,,
202201-202212,관광소비 추이,202203.0,수원시 팔달구,제과음료업,4496958.0,4280246.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,호텔,1051685.0,974246.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,캠핑장/펜션,20027.0,18477.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,기타숙박,933119.0,775448.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,여행업,73618.0,2846.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,렌터카,52318.0,129594.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,대형쇼핑몰,40578935.0,39156122.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,레저용품쇼핑,801899.0,844264.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,기타관광쇼핑,12660759.0,11958372.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,관광유원시설,62104.0,39401.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,골프장,1159583.0,1041547.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,기타레저,1441264.0,1010363.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,문화서비스,165807.0,143457.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,육상운송,4028834.0,3260823.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,의료관광,1034790.0,904108.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,뷰티,2487758.0,2319049.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,일반외식업,35892593.0,25824889.0,,,,,,
202201-202212,관광소비 추이,202204.0,수원시 팔달구,제과음료업,5589163.0,4322910.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,호텔,1407671.0,799606.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,캠핑장/펜션,14354.0,20263.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,기타숙박,947624.0,852920.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,여행업,79925.0,1301.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,렌터카,35261.0,90442.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,대형쇼핑몰,46292120.0,49043561.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,레저용품쇼핑,924624.0,851337.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,기타관광쇼핑,13693421.0,12572825.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,관광유원시설,68635.0,39516.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,골프장,1208472.0,906472.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,기타레저,1664919.0,1082897.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,문화서비스,681591.0,201207.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,육상운송,4452631.0,3293951.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,의료관광,1292004.0,964119.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,뷰티,2544812.0,2399456.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,일반외식업,42263034.0,28055248.0,,,,,,
202201-202212,관광소비 추이,202205.0,수원시 팔달구,제과음료업,5939994.0,4577370.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,호텔,1017971.0,967675.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,캠핑장/펜션,15059.0,17450.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,기타숙박,904137.0,803667.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,여행업,63005.0,9706.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,렌터카,61205.0,160096.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,대형쇼핑몰,40128692.0,41799950.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,레저용품쇼핑,725130.0,699719.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,기타관광쇼핑,12368874.0,11528314.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,관광유원시설,67949.0,48342.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,골프장,1168152.0,1043325.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,기타레저,1682003.0,1002211.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,문화서비스,672643.0,230478.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,육상운송,4510463.0,3443415.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,의료관광,1472773.0,1107961.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,뷰티,2554985.0,2440485.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,일반외식업,38222624.0,25605903.0,,,,,,
202201-202212,관광소비 추이,202206.0,수원시 팔달구,제과음료업,5471321.0,4271142.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,호텔,1074417.0,456697.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,캠핑장/펜션,19493.0,15059.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,기타숙박,971957.0,762302.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,여행업,51414.0,16597.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,렌터카,103404.0,191180.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,대형쇼핑몰,40718250.0,37489742.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,레저용품쇼핑,722998.0,653228.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,기타관광쇼핑,13117147.0,11706252.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,관광유원시설,75890.0,23112.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,골프장,1018762.0,932962.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,기타레저,1808789.0,838355.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,문화서비스,648365.0,261510.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,육상운송,4747189.0,3748722.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,의료관광,1234827.0,920900.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,뷰티,2588024.0,2582354.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,일반외식업,39602934.0,22268020.0,,,,,,
202201-202212,관광소비 추이,202207.0,수원시 팔달구,제과음료업,5907161.0,4185650.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,호텔,760226.0,453329.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,캠핑장/펜션,23931.0,18723.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,기타숙박,1003612.0,755103.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,여행업,100302.0,19995.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,렌터카,106799.0,182441.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,대형쇼핑몰,36642374.0,34036478.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,레저용품쇼핑,669210.0,562360.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,기타관광쇼핑,13251893.0,12076643.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,관광유원시설,72696.0,54269.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,골프장,1037761.0,1021985.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,기타레저,1755781.0,817698.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,문화서비스,563111.0,293468.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,육상운송,4028059.0,3512673.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,의료관광,987742.0,891996.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,뷰티,2397857.0,2291922.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,일반외식업,37559175.0,21520654.0,,,,,,
202201-202212,관광소비 추이,202208.0,수원시 팔달구,제과음료업,5646826.0,4148947.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,호텔,1473663.0,498347.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,캠핑장/펜션,19464.0,17246.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,기타숙박,913375.0,742511.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,여행업,72477.0,47391.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,렌터카,38540.0,95286.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,대형쇼핑몰,42045807.0,35774242.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,레저용품쇼핑,664786.0,736137.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,기타관광쇼핑,14396620.0,13905050.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,관광유원시설,114432.0,63556.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,골프장,1147700.0,1077663.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,기타레저,1579106.0,900724.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,문화서비스,451901.0,209706.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,육상운송,4010669.0,3659700.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,의료관광,1632123.0,1187673.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,뷰티,2258968.0,2534587.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,일반외식업,36944214.0,23892066.0,,,,,,
202201-202212,관광소비 추이,202209.0,수원시 팔달구,제과음료업,5792563.0,4515674.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,호텔,2225787.0,1030443.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,캠핑장/펜션,28507.0,14850.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,기타숙박,1004156.0,829346.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,여행업,89347.0,114623.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,렌터카,69319.0,84563.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,대형쇼핑몰,47643411.0,43985033.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,레저용품쇼핑,1042994.0,923136.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,기타관광쇼핑,15170197.0,12786686.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,관광유원시설,110910.0,104468.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,골프장,1456753.0,1266665.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,기타레저,1782915.0,1075498.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,문화서비스,324888.0,217437.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,육상운송,3993610.0,3785307.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,의료관광,1334725.0,1003730.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,뷰티,2453194.0,2764182.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,일반외식업,45213628.0,29953792.0,,,,,,
202201-202212,관광소비 추이,202210.0,수원시 팔달구,제과음료업,6503071.0,4935177.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,호텔,1565922.0,1081816.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,캠핑장/펜션,17234.0,13258.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,기타숙박,936491.0,903126.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,여행업,91075.0,49584.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,렌터카,157774.0,228014.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,대형쇼핑몰,37757138.0,43208701.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,레저용품쇼핑,875573.0,925714.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,기타관광쇼핑,14654334.0,12394843.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,관광유원시설,85475.0,73445.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,골프장,1218948.0,1156029.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,기타레저,1531737.0,1533324.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,문화서비스,344539.0,289570.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,육상운송,3745550.0,3748114.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,의료관광,1336261.0,1117334.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,뷰티,2304322.0,2269906.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,일반외식업,37663860.0,33839258.0,,,,,,
202201-202212,관광소비 추이,202211.0,수원시 팔달구,제과음료업,5443398.0,4607761.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,호텔,2090798.0,1500043.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,캠핑장/펜션,16307.0,25732.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,기타숙박,1067814.0,877643.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,여행업,106010.0,23641.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,렌터카,101806.0,46894.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,대형쇼핑몰,44374206.0,37749255.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,레저용품쇼핑,1321738.0,866954.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,기타관광쇼핑,15001635.0,12606527.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,관광유원시설,47807.0,32890.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,골프장,424995.0,856473.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,기타레저,1778301.0,1228301.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,문화서비스,638104.0,269471.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,육상운송,3950035.0,3791067.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,의료관광,1813710.0,1352512.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,뷰티,2421640.0,2435186.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,일반외식업,42890312.0,29741725.0,,,,,,
202201-202212,관광소비 추이,202212.0,수원시 팔달구,제과음료업,5655399.0,4563526.0,,,,,,
202201-202212,업종별 지출액,,,기타관광쇼핑,,,쇼핑업,50.1,24.6,,,
202201-202212,업종별 지출액,,,대형쇼핑몰,,,쇼핑업,50.1,74.0,,,
202201-202212,업종별 지출액,,,레저용품쇼핑,,,쇼핑업,50.1,1.4,,,
202201-202212,업종별 지출액,,,기타숙박,,,숙박업,2.0,41.5,,,
202201-202212,업종별 지출액,,,캠핑장/펜션,,,숙박업,2.0,0.9,,,
202201-202212,업종별 지출액,,,호텔,,,숙박업,2.0,57.7,,,
202201-202212,업종별 지출액,,,일반외식업,,,식음료업,38.0,87.0,,,
202201-202212,업종별 지출액,,,제과음료업,,,식음료업,38.0,13.0,,,
202201-202212,업종별 지출액,,,골프장,,,여가서비스업,2.7,32.9,,,
202201-202212,업종별 지출액,,,관광유원시설,,,여가서비스업,2.7,2.4,,,
202201-202212,업종별 지출액,,,기타레저,,,여가서비스업,2.7,50.6,,,
202201-202212,업종별 지출액,,,문화서비스,,,여가서비스업,2.7,14.1,,,
202201-202212,업종별 지출액,,,여행업,,,여행업,0.1,100.0,,,
202201-202212,업종별 지출액,,,렌터카,,,운송업,3.8,2.4,,,
202201-202212,업종별 지출액,,,육상운송,,,운송업,3.8,97.6,,,
202201-202212,업종별 지출액,,,뷰티,,,의료웰니스업,3.4,65.2,,,
202201-202212,업종별 지출액,,,의료관광,,,의료웰니스업,3.4,34.8,,,
202201-202212,지역별 지출액,,,,,,,,,고등동,1.3,
202201-202212,지역별 지출액,,,,,,,,,매교동,0.8,
202201-202212,지역별 지출액,,,,,,,,,매산동,42.5,
202201-202212,지역별 지출액,,,,,,,,,우만1동,2.6,
202201-202212,지역별 지출액,,,,,,,,,우만2동,4.4,
202201-202212,지역별 지출액,,,,,,,,,인계동,34.7,
202201-202212,지역별 지출액,,,,,,,,,지동,2.4,
202201-202212,지역별 지출액,,,,,,,,,행궁동,7.6,
202201-202212,지역별 지출액,,,,,,,,,화서1동,1.5,
202201-202212,지역별 지출액,,,,,,,,,화서2동,2.3,
202201-202212,업종별 지출액,,,대형쇼핑몰,,,쇼핑업,12.2,67.3,,,
202201-202212,업종별 지출액,,,레저용품쇼핑,,,쇼핑업,12.2,1.4,,,
202201-202212,업종별 지출액,,,기타관광쇼핑,,,쇼핑업,12.2,31.3,,,
202201-202212,업종별 지출액,,,호텔,,,숙박업,69.0,87.7,,,
202201-202212,업종별 지출액,,,캠핑장/펜션,,,숙박업,69.0,0.1,,,
202201-202212,업종별 지출액,,,기타숙박,,,숙박업,69.0,12.2,,,
202201-202212,업종별 지출액,,,일반외식업,,,식음료업,13.3,92.4,,,
202201-202212,업종별 지출액,,,제과음료업,,,식음료업,13.3,7.6,,,
202201-202212,업종별 지출액,,,관광유원시설,,,여가서비스업,0.6,11.6,,,
202201-202212,업종별 지출액,,,골프장,,,여가서비스업,0.6,20.9,,,
202201-202212,업종별 지출액,,,기타레저,,,여가서비스업,0.6,54.8,,,
202201-202212,업종별 지출액,,,문화서비스,,,여가서비스업,0.6,12.7,,,
202201-202212,업종별 지출액,,,여행업,,,여행업,0.0,100.0,,,
202201-202212,업종별 지출액,,,육상운송,,,운송업,0.3,46.8,,,
202201-202212,업종별 지출액,,,렌터카,,,운송업,0.3,53.2,,,
202201-202212,업종별 지출액,,,의료관광,,,의료웰니스업,4.6,81.5,,,
202201-202212,업종별 지출액,,,뷰티,,,의료웰니스업,4.6,18.5,,,
202201-202212,지역별 지출액,,,,,,,,,,0.7,고등동
202201-202212,지역별 지출액,,,,,,,,,,0.1,매교동
202201-202212,지역별 지출액,,,,,,,,,,26.9,매산동
202201-202212,지역별 지출액,,,,,,,,,,0.5,우만1동
202201-202212,지역별 지출액,,,,,,,,,,2.8,우만2동
202201-202212,지역별 지출액,,,,,,,,,,65.1,인계동
202201-202212,지역별 지출액,,,,,,,,,,0.8,지동
202201-202212,지역별 지출액,,,,,,,,,,2.7,행궁동
202201-202212,지역별 지출액,,,,,,,,,,0.2,화서1동
202201-202212,지역별 지출액,,,,,,,,,,0.2,화서2동
202301-202312,관광소비 추이,202301.0,수원시 팔달구,관광총소비,104674270.0,97576889.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,관광총소비,100524954.0,77439749.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,관광총소비,118852841.0,91333067.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,관광총소비,113093536.0,108034256.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,관광총소비,116889539.0,123511089.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,관광총소비,106968805.0,111106986.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,관광총소비,107293936.0,114411021.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,관광총소비,102202989.0,106607353.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,관광총소비,110652392.0,113556410.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,관광총소비,117219618.0,130447410.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,관광총소비,107555586.0,109729631.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,관광총소비,121481297.0,123700616.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,기타관광쇼핑,15443622.0,14189125.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,여행업,134437.0,19363.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,렌터카,105300.0,138731.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,대형쇼핑몰,32946430.0,40236682.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,기타레저,1699544.0,984366.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,기타숙박,974714.0,807239.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,일반외식업,38114065.0,27306547.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,관광유원시설,31967.0,60568.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,뷰티,2287381.0,2025369.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,제과음료업,5408223.0,3748297.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,육상운송,3100990.0,3143566.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,기타관광쇼핑,13170258.0,10329578.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,캠핑장/펜션,17282.0,15432.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,관광유원시설,76550.0,33031.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,대형쇼핑몰,32616121.0,32210418.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,기타레저,1587751.0,799568.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,골프장,385884.0,563392.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,의료관광,1847239.0,1204794.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,육상운송,3370854.0,3840484.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,기타관광쇼핑,14999316.0,12184326.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,캠핑장/펜션,14540.0,19947.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,뷰티,2316346.0,2487758.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,의료관광,1316249.0,1034790.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,제과음료업,6175416.0,5589163.0,,,,,,
